"","datetime","site","SY","DOSY","Obs_alb","NSWIR_alb","VIS_alb","depth_m","depth_diff_m","Tavg_C","numDE","CLASS_alb","VFSA_alb"
"606",2007-11-11 05:00:00,"SBSP","SY2008",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",2007-11-11 06:00:00,"SBSP","SY2008",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2007-11-11 07:00:00,"SBSP","SY2008",72,0.49,0.51,0.469089390142022,0.01,0.01,-1.789,0,0.84,0.331033423959652
"609",2007-11-11 08:00:00,"SBSP","SY2008",72,0.44,0.43,0.441520467836257,0.01,0,-0.833,0,0.838606976724883,0.330379892031199
"610",2007-11-11 09:00:00,"SBSP","SY2008",72,0.41,0.47,0.363010926750303,0,-0.01,-0.1875,0,0.2,0.2
"611",2007-11-11 10:00:00,"SBSP","SY2008",72,0.41,0.46,0.3603692713485,0,0,0.4625,0,0.2,0.2
"612",2007-11-11 11:00:00,"SBSP","SY2008",72,0.41,0.42,0.406515100101798,0,0,1.4265,0,0.2,0.2
"613",2007-11-11 12:00:00,"SBSP","SY2008",72,0.42,0.42,0.41162310866575,0,0,2.2105,0,0.2,0.2
"614",2007-11-11 13:00:00,"SBSP","SY2008",72,0.41,0.42,0.408967916505605,0,0,2.6125,0,0.2,0.2
"615",2007-11-11 14:00:00,"SBSP","SY2008",72,0.53,0.41,0.840168243953733,0,0,2.6765,0,0.2,0.2
"616",2007-11-11 15:00:00,"SBSP","SY2008",72,0.35,0.35,0.344665271966527,0,0,2.6225,0,0.2,0.2
"617",2007-11-11 16:00:00,"SBSP","SY2008",72,0.52,NA,NA,0.01,0.01,1.7695,0,0.84,0.331033423959652
"618",2007-11-11 17:00:00,"SBSP","SY2008",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",2007-11-11 18:00:00,"SBSP","SY2008",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",2007-11-11 19:00:00,"SBSP","SY2008",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",2007-11-11 20:00:00,"SBSP","SY2008",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",2007-11-11 21:00:00,"SBSP","SY2008",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2007-11-11 22:00:00,"SBSP","SY2008",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",2007-11-11 23:00:00,"SBSP","SY2008",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",2007-11-12 00:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2007-11-12 01:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",2007-11-12 02:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",2007-11-12 03:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",2007-11-12 04:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",2007-11-12 05:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",2007-11-12 06:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",2007-11-12 07:00:00,"SBSP","SY2008",73,0.49,0.51,0.459632459219492,0,-0.01,-2.672,0,0.2,0.2
"633",2007-11-12 08:00:00,"SBSP","SY2008",73,0.44,0.44,0.436630036630037,0,0,-0.8795,0,0.2,0.2
"634",2007-11-12 09:00:00,"SBSP","SY2008",73,0.41,0.46,0.365791393143691,0,0,0.14,0,0.2,0.2
"635",2007-11-12 10:00:00,"SBSP","SY2008",73,0.4,0.45,0.359561752988048,0,0,1.9685,0,0.2,0.2
"636",2007-11-12 11:00:00,"SBSP","SY2008",73,0.41,0.42,0.399036680251945,0,0,2.9505,0,0.2,0.2
"637",2007-11-12 12:00:00,"SBSP","SY2008",73,0.41,0.42,0.40527838033261,0,0,2.764,0,0.2,0.2
"638",2007-11-12 13:00:00,"SBSP","SY2008",73,0.41,0.42,0.403940886699507,0,0,2.5435,0,0.2,0.2
"639",2007-11-12 14:00:00,"SBSP","SY2008",73,0.51,0.41,0.702258726899384,0,0,3.145,0,0.2,0.2
"640",2007-11-12 15:00:00,"SBSP","SY2008",73,0.34,0.36,0.330973129992738,0,0,2.5055,0,0.2,0.2
"641",2007-11-12 16:00:00,"SBSP","SY2008",73,0.53,NA,0.527490039840637,0,0,1.048,0,0.2,0.2
"642",2007-11-12 17:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",2007-11-12 18:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",2007-11-12 19:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",2007-11-12 20:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2007-11-12 21:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",2007-11-12 22:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",2007-11-12 23:00:00,"SBSP","SY2008",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",2007-11-13 00:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",2007-11-13 01:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",2007-11-13 02:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2007-11-13 03:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",2007-11-13 04:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",2007-11-13 05:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",2007-11-13 06:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",2007-11-13 07:00:00,"SBSP","SY2008",74,0.5,0.53,0.458855098389982,0.01,0,-2.373,0,0.834510521481325,0.430030679499439
"657",2007-11-13 08:00:00,"SBSP","SY2008",74,0.43,0.44,0.427389014296463,0,-0.01,-2.158,0,0.2,0.2
"658",2007-11-13 09:00:00,"SBSP","SY2008",74,0.41,0.47,0.344094809971394,0,0,-1.1915,0,0.2,0.2
"659",2007-11-13 10:00:00,"SBSP","SY2008",74,0.4,0.46,0.338333333333333,0.01,0.01,0.195,0,0.84,0.331033423959652
"660",2007-11-13 11:00:00,"SBSP","SY2008",74,0.4,0.41,0.379046293073442,0,-0.01,1.597,0,0.2,0.2
"661",2007-11-13 12:00:00,"SBSP","SY2008",74,0.4,0.41,0.383799080297135,0.01,0.01,2.2105,0,0.84,0.331033423959652
"662",2007-11-13 13:00:00,"SBSP","SY2008",74,0.39,0.41,0.381810897435898,0,-0.01,2.3945,0,0.2,0.2
"663",2007-11-13 14:00:00,"SBSP","SY2008",74,0.51,0.4,0.806703910614525,0.01,0.01,2.8605,0,0.84,0.331033423959652
"664",2007-11-13 15:00:00,"SBSP","SY2008",74,0.33,0.35,0.320336391437309,0.01,0,2.403,0,0.836616943474717,0.330379892031199
"665",2007-11-13 16:00:00,"SBSP","SY2008",74,0.54,NA,0.543133802816901,0.02,0.01,1.233,0,0.84,0.434161131869464
"666",2007-11-13 17:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",2007-11-13 18:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",2007-11-13 19:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",2007-11-13 20:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",2007-11-13 21:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",2007-11-13 22:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",2007-11-13 23:00:00,"SBSP","SY2008",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",2007-11-14 00:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",2007-11-14 01:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",2007-11-14 02:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",2007-11-14 03:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",2007-11-14 04:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",2007-11-14 05:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",2007-11-14 06:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",2007-11-14 07:00:00,"SBSP","SY2008",75,0.42,0.46,0.384943181818182,0.01,0.01,-3.3835,0,0.84,0.331033423959652
"681",2007-11-14 08:00:00,"SBSP","SY2008",75,0.41,0.43,0.395548961424332,0.01,0,-3.6185,0,0.838606976724883,0.330379892031199
"682",2007-11-14 09:00:00,"SBSP","SY2008",75,0.4,0.44,0.364440868865648,0.01,0,-3.0975,0,0.837227814262946,0.329729619606838
"683",2007-11-14 10:00:00,"SBSP","SY2008",75,0.39,0.43,0.349847302341364,0,-0.01,-2.261,0,0.2,0.2
"684",2007-11-14 11:00:00,"SBSP","SY2008",75,0.39,0.41,0.3774784885896,0,0,-1.2975,0,0.2,0.2
"685",2007-11-14 12:00:00,"SBSP","SY2008",75,0.39,0.41,0.377140974967062,0,0,0.00600000000000001,0,0.2,0.2
"686",2007-11-14 13:00:00,"SBSP","SY2008",75,0.39,0.41,0.375295043273013,0,0,1.0705,0,0.2,0.2
"687",2007-11-14 14:00:00,"SBSP","SY2008",75,0.5,0.4,0.748936170212766,0,0,1.405,0,0.2,0.2
"688",2007-11-14 15:00:00,"SBSP","SY2008",75,0.33,0.35,0.310398749022674,0,0,0.696,0,0.2,0.2
"689",2007-11-14 16:00:00,"SBSP","SY2008",75,0.56,NA,0.561904761904762,0.02,0.02,-0.406,0,0.84,0.33347761103033
"690",2007-11-14 17:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",2007-11-14 18:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",2007-11-14 19:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",2007-11-14 20:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",2007-11-14 21:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",2007-11-14 22:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",2007-11-14 23:00:00,"SBSP","SY2008",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",2007-11-15 00:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",2007-11-15 01:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",2007-11-15 02:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",2007-11-15 03:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",2007-11-15 04:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",2007-11-15 05:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",2007-11-15 06:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",2007-11-15 07:00:00,"SBSP","SY2008",76,0.47,0.51,0.413991375179684,0,0,-1.1395,0,0.2,0.2
"705",2007-11-15 08:00:00,"SBSP","SY2008",76,0.41,0.43,0.392444101773323,0,0,-0.852,0,0.2,0.2
"706",2007-11-15 09:00:00,"SBSP","SY2008",76,0.39,0.46,0.321863197650021,0,0,0.7035,0,0.2,0.2
"707",2007-11-15 10:00:00,"SBSP","SY2008",76,0.38,0.45,0.317647058823529,0,0,1.0285,0,0.2,0.2
"708",2007-11-15 11:00:00,"SBSP","SY2008",76,0.39,0.41,0.360632688927944,0,0,1.3895,0,0.2,0.2
"709",2007-11-15 12:00:00,"SBSP","SY2008",76,0.39,0.41,0.36725188104622,0,0,2.596,0,0.2,0.2
"710",2007-11-15 13:00:00,"SBSP","SY2008",76,0.39,0.41,0.36697997548018,0,0,3.116,0,0.2,0.2
"711",2007-11-15 14:00:00,"SBSP","SY2008",76,0.5,0.4,0.789285714285714,0.01,0.01,3.6805,0,0.84,0.2
"712",2007-11-15 15:00:00,"SBSP","SY2008",76,0.32,0.34,0.300440528634361,0,-0.01,3.5385,0,0.2,0.2
"713",2007-11-15 16:00:00,"SBSP","SY2008",76,0.53,NA,0.529962546816479,0,0,2.2515,0,0.2,0.2
"714",2007-11-15 17:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",2007-11-15 18:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",2007-11-15 19:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",2007-11-15 20:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",2007-11-15 21:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",2007-11-15 22:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",2007-11-15 23:00:00,"SBSP","SY2008",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",2007-11-16 00:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",2007-11-16 01:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",2007-11-16 02:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",2007-11-16 03:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",2007-11-16 04:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",2007-11-16 05:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",2007-11-16 06:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",2007-11-16 07:00:00,"SBSP","SY2008",77,0.47,0.53,0.399568034557235,0,0,-3.4605,0,0.2,0.2
"729",2007-11-16 08:00:00,"SBSP","SY2008",77,0.41,0.43,0.391902834008097,0,0,-2.552,0,0.2,0.2
"730",2007-11-16 09:00:00,"SBSP","SY2008",77,0.38,0.46,0.315178571428571,0,0,-0.393,0,0.2,0.2
"731",2007-11-16 10:00:00,"SBSP","SY2008",77,0.38,0.45,0.307560137457045,0,0,0.5635,0,0.2,0.2
"732",2007-11-16 11:00:00,"SBSP","SY2008",77,0.38,0.4,0.346989668685429,0,0,0.471,0,0.2,0.2
"733",2007-11-16 12:00:00,"SBSP","SY2008",77,0.38,0.4,0.353157121879589,0,0,1.9425,0,0.2,0.2
"734",2007-11-16 13:00:00,"SBSP","SY2008",77,0.38,0.4,0.355814958927799,0,0,2.2605,0,0.2,0.2
"735",2007-11-16 14:00:00,"SBSP","SY2008",77,0.49,0.4,0.707659115426106,0.01,0.01,2.0895,0,0.84,0.331033423959652
"736",2007-11-16 15:00:00,"SBSP","SY2008",77,0.33,0.35,0.303408292340127,0.02,0.01,1.301,0,0.84,0.434677607472593
"737",2007-11-16 16:00:00,"SBSP","SY2008",77,0.52,NA,0.520488230165649,0.01,-0.01,-0.1875,0,0.838606976724883,0.433507148022312
"738",2007-11-16 17:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",2007-11-16 18:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",2007-11-16 19:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",2007-11-16 20:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",2007-11-16 21:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",2007-11-16 22:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",2007-11-16 23:00:00,"SBSP","SY2008",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",2007-11-17 00:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",2007-11-17 01:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",2007-11-17 02:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",2007-11-17 03:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",2007-11-17 04:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",2007-11-17 05:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",2007-11-17 06:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",2007-11-17 07:00:00,"SBSP","SY2008",78,0.43,NA,NA,0.01,0,-3.2655,0,0.837227814262946,0.43183118967788
"753",2007-11-17 08:00:00,"SBSP","SY2008",78,0.4,0.51,0.34175654853621,0,-0.01,-3.232,0,0.2,0.2
"754",2007-11-17 09:00:00,"SBSP","SY2008",78,0.39,0.48,0.316279069767442,0.01,0.01,-3.4335,0,0.84,0.331033423959652
"755",2007-11-17 10:00:00,"SBSP","SY2008",78,0.38,0.46,0.307590467784642,0,-0.01,-2.0405,0,0.2,0.2
"756",2007-11-17 11:00:00,"SBSP","SY2008",78,0.38,0.41,0.35562015503876,0.01,0.01,-1.1545,0,0.84,0.331033423959652
"757",2007-11-17 12:00:00,"SBSP","SY2008",78,0.39,0.42,0.356597222222222,0,-0.01,-1.0125,0,0.2,0.2
"758",2007-11-17 13:00:00,"SBSP","SY2008",78,0.39,0.42,0.357692307692308,0.01,0.01,-1.483,0,0.84,0.331033423959652
"759",2007-11-17 14:00:00,"SBSP","SY2008",78,0.4,0.41,0.392250530785563,0.02,0.01,-1.55,0,0.84,0.434677607472593
"760",2007-11-17 15:00:00,"SBSP","SY2008",78,0.39,0.42,0.359670027497709,0.01,-0.01,-1.114,0,0.838606976724883,0.433507148022312
"761",2007-11-17 16:00:00,"SBSP","SY2008",78,0.41,0.53,0.340966921119593,0.01,0,-0.879,0,0.837227814262946,0.432342526262893
"762",2007-11-17 17:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",2007-11-17 18:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",2007-11-17 19:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",2007-11-17 20:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",2007-11-17 21:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",2007-11-17 22:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",2007-11-17 23:00:00,"SBSP","SY2008",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",2007-11-18 00:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",2007-11-18 01:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",2007-11-18 02:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",2007-11-18 03:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",2007-11-18 04:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",2007-11-18 05:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",2007-11-18 06:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",2007-11-18 07:00:00,"SBSP","SY2008",79,0.46,0.51,0.392463470904896,0.02,0.01,-1.7725,0,0.84,0.580192804395042
"777",2007-11-18 08:00:00,"SBSP","SY2008",79,0.4,0.43,0.373351400180669,0,-0.02,-0.883,0,0.2,0.2
"778",2007-11-18 09:00:00,"SBSP","SY2008",79,0.38,0.46,0.309730668983493,0.01,0.01,0.6175,0,0.84,0.331033423959652
"779",2007-11-18 10:00:00,"SBSP","SY2008",79,0.38,0.46,0.301865671641791,0.01,0,1.4865,0,0.836616943474717,0.330379892031199
"780",2007-11-18 11:00:00,"SBSP","SY2008",79,0.38,0.41,0.344345122425185,0,-0.01,2.2615,0,0.2,0.2
"781",2007-11-18 12:00:00,"SBSP","SY2008",79,0.38,0.41,0.352331606217617,0,0,3.032,0,0.2,0.2
"782",2007-11-18 13:00:00,"SBSP","SY2008",79,0.38,0.41,0.356185567010309,0.01,0.01,2.813,0,0.84,0.331033423959652
"783",2007-11-18 14:00:00,"SBSP","SY2008",79,0.42,0.41,0.433020833333333,0.01,0,3.0285,0,0.836616943474717,0.329729619606838
"784",2007-11-18 15:00:00,"SBSP","SY2008",79,0.39,0.42,0.354997166068392,0.02,0.01,2.4725,0,0.84,0.433647232199152
"785",2007-11-18 16:00:00,"SBSP","SY2008",79,0.45,0.59,0.354401805869074,0.01,-0.01,1.7235,0,0.836616943474717,0.432481911766986
"786",2007-11-18 17:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",2007-11-18 18:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",2007-11-18 19:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",2007-11-18 20:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",2007-11-18 21:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",2007-11-18 22:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",2007-11-18 23:00:00,"SBSP","SY2008",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",2007-11-19 00:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",2007-11-19 01:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",2007-11-19 02:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",2007-11-19 03:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",2007-11-19 04:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",2007-11-19 05:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",2007-11-19 06:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",2007-11-19 07:00:00,"SBSP","SY2008",80,0.46,0.52,0.377939529675252,0,-0.02,0.69,0,0.2,0.2
"801",2007-11-19 08:00:00,"SBSP","SY2008",80,0.4,0.43,0.366363636363636,0.01,0.01,2.967,0,0.84,0.331033423959652
"802",2007-11-19 09:00:00,"SBSP","SY2008",80,0.38,0.46,0.299825174825175,0.01,0,4.0845,0,0.836616943474717,0.329729619606838
"803",2007-11-19 10:00:00,"SBSP","SY2008",80,0.37,0.46,0.29105245114844,0,-0.01,4.6765,0,0.2,0.2
"804",2007-11-19 11:00:00,"SBSP","SY2008",80,0.37,0.41,0.333809353802213,0.02,0.02,5.106,0,0.84,0.094752964082936
"805",2007-11-19 12:00:00,"SBSP","SY2008",80,0.38,0.41,0.339092872570194,0.01,-0.01,5.5565,0,0.836616943474717,0.095800189587718
"806",2007-11-19 13:00:00,"SBSP","SY2008",80,0.37,0.41,0.336352408398518,0.01,0,5.45,0,0.833267548924297,0.0968369950246254
"807",2007-11-19 14:00:00,"SBSP","SY2008",80,0.49,0.4,0.719153936545241,0.01,0,6.0525,0,0.829951481406493,0.0978634840750658
"808",2007-11-19 15:00:00,"SBSP","SY2008",80,0.3,0.34,0.267891476180303,0.01,0,4.842,0,0.82666840931179,0.0988797593887996
"809",2007-11-19 16:00:00,"SBSP","SY2008",80,0.47,NA,0.46953046953047,0.02,0.01,3.959,0,0.84,0.0998859225942052
"810",2007-11-19 17:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",2007-11-19 18:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",2007-11-19 19:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",2007-11-19 20:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",2007-11-19 21:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815",2007-11-19 22:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816",2007-11-19 23:00:00,"SBSP","SY2008",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",2007-11-20 00:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",2007-11-20 01:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819",2007-11-20 02:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",2007-11-20 03:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",2007-11-20 04:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",2007-11-20 05:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",2007-11-20 06:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824",2007-11-20 07:00:00,"SBSP","SY2008",81,0.45,0.5,0.363008017694222,0.02,0,-0.00650000000000001,0,0.830609070513606,0.460465936214303
"825",2007-11-20 08:00:00,"SBSP","SY2008",81,0.39,0.43,0.345717234262126,0.03,0.01,0.262,0,0.84,0.537056616626945
"826",2007-11-20 09:00:00,"SBSP","SY2008",81,0.37,0.47,0.278750848608282,0.01,-0.02,0.7145,0,0.836616943474717,0.535375539738274
"827",2007-11-20 10:00:00,"SBSP","SY2008",81,0.36,0.45,0.293082244427364,0.01,0,0.765,0,0.833267548924297,0.533702847255564
"828",2007-11-20 11:00:00,"SBSP","SY2008",81,0.36,0.41,0.322440537745605,0.02,0.01,0.611,0,0.84,0.59484394070806
"829",2007-11-20 12:00:00,"SBSP","SY2008",81,0.36,0.41,0.31578947368421,0.01,-0.01,0.2075,0,0.836616943474717,0.592874648338135
"830",2007-11-20 13:00:00,"SBSP","SY2008",81,0.36,0.4,0.322885358522971,0.02,0.01,0.0265,0,0.84,0.641606448126341
"831",2007-11-20 14:00:00,"SBSP","SY2008",81,0.37,0.4,0.336904761904762,0.01,-0.01,0.6935,0,0.836616943474717,0.639403926777665
